#Table1
bestObjID,ra,dec,z,class,z1,velDisp,velDispErr,survey
1237655125557445233,210.44035,4.6869442,0.5511842,GALAXY,0.5511842,271.4065,40.80491,boss
1237654880735002763,210.34676,4.8476258,0.1503771,GALAXY,0.1503771,201.6517,10.27278,boss
1237655126094250860,210.35914,5.0088212,0.5688489,GALAXY,0.5688489,105.0751,57.81035,boss
1237654880735002837,210.34828,4.9015854,0.2548221,GALAXY,0.2548221,236.976,11.94263,boss
1237655125557379741,210.36491,4.5983292,0.5524312,GALAXY,0.5524312,185.922,53.95899,boss
0,210.38516,4.7337096,0.7923011,GALAXY,0.7923011,178.6775,68.0005,boss
1237655126094250880,210.3762,4.9976486,0.7233083,GALAXY,0.7233083,352.5665,80.55574,boss
1237654880198132233,210.29006,4.4571383,0.5979247,GALAXY,0.5979247,94.31667,58.31692,boss
1237655125557445325,210.4594,4.6002812,0.5409745,GALAXY,0.5409745,160.0426,29.46963,boss
1237655125557444624,210.44118,4.608669,0.2536806,GALAXY,0.2536806,210.8315,16.88895,boss
1237655126631252120,210.55909,5.450988,0.1779809,GALAXY,0.1779809,164.7067,20.04743,boss
1237654881271874143,210.33482,5.3333299,0.4991049,GALAXY,0.4991049,277.1855,49.96951,boss
1237654881271939097,210.45564,5.3423953,0.4997374,GALAXY,0.4997374,176.4454,62.72099,boss
1237654881271939558,210.44471,5.1481613,0.4472834,GALAXY,0.4472834,215.4455,35.52487,boss
0,210.43408,5.2488105,0.2803095,GALAXY,0.2803095,20.21719,137.5788,boss
1237655126094381539,210.61138,5.094992,0.4515224,GALAXY,0.4515224,237.2309,27.38145,boss
1237654881271939078,210.43697,5.1889091,0.02398205,GALAXY,0.02398205,71.60715,5.666549,boss
1237655126094315988,210.46576,5.1391888,0.4793736,GALAXY,0.4793736,241.4256,68.56793,boss
1237650796219662346,145.29999,0.13300831,0.5627072,GALAXY,0.5627072,167.4138,33.32791,boss
1237648721215488628,145.23221,-0.014946248,0.48245,GALAXY,0.48245,291.9571,38.76297,boss
1237648721215553912,145.25589,-0.02658371,0.5451651,GALAXY,0.5451651,225.9454,40.67943,boss
1237650796219597648,145.28071,0.04089409,0.4855959,GALAXY,0.4855959,126.7991,34.1063,boss
1237650796219597520,145.15641,0.098815858,0.6555741,GALAXY,0.6555741,244.6836,50.96084,boss
1237650795145790279,145.05858,-0.74844905,0.6088577,GALAXY,0.6088577,102.7474,64.98215,boss
1237650805338472855,145.08104,-1.3517183,0.5150109,GALAXY,0.5150109,127.9918,34.91902,boss
1237654872679645436,145.18809,-1.2723039,0.3980335,GALAXY,0.3980335,265.4301,29.23746,boss
1237650805338472900,145.10188,-1.3020433,0.5586092,GALAXY,0.5586092,196.8539,57.372,boss
1237648720141746903,145.12198,-0.98043261,0.7062165,GALAXY,0.7062165,122.7703,51.7139,boss
1237648720141746663,145.1095,-1.0485419,0.6132783,GALAXY,0.6132783,108.1667,35.16908,boss
1237648720141681410,145.06488,-0.94540497,0.6096754,GALAXY,0.6096754,17.28261,56.39259,boss
1237650795145790122,145.11178,-0.69088084,0.6096589,GALAXY,0.6096589,144.0075,36.8303,boss
1237648720678617806,145.13798,-0.48971421,0.5307866,GALAXY,0.5307866,95.3363,34.37087,boss
1237648720678617338,145.12742,-0.51074191,0.5293565,GALAXY,0.5293565,174.0178,36.20039,boss
1237648720678551899,145.05042,-0.43891436,0.6631656,GALAXY,0.6631656,198.4868,38.32404,boss
1237650795682660992,145.05833,-0.415576,0.1684148,GALAXY,0.1684148,180.7618,52.06867,boss
1237650795682660952,145.04725,-0.35891102,0.7818441,GALAXY,0.7818441,38.8557,68.59943,boss
1237650795682660920,145.03273,-0.41242273,0.4131739,GALAXY,0.4131739,55.27127,35.17546,boss
1237650795682661003,145.0665,-0.36234181,0.5141442,GALAXY,0.5141442,83.61884,41.16798,boss
1237650795682661182,144.99921,-0.31918983,0.4603112,GALAXY,0.4603112,106.4297,36.33784,boss
1237648721215423119,145.07361,-0.043812209,0.5334967,GALAXY,0.5334967,194.237,33.59499,boss
1237650795682661274,145.09882,-0.23571126,0.5311013,GALAXY,0.5311013,0,68.82118,boss
1237648721215423067,145.03885,-0.13409147,0.535771,GALAXY,0.535771,199.7052,45.05255,boss
1237650795682660912,145.02972,-0.24186124,0.4354789,GALAXY,0.4354789,218.2514,25.85526,boss
1237648721215488713,145.11436,-0.03209397,0.6648824,GALAXY,0.6648824,221.477,51.69365,boss
1237648721215422995,144.99809,-0.10040541,0.6172642,GALAXY,0.6172642,160.8614,46.98775,boss
1237650796219531738,145.04426,0.079812372,0.3633519,GALAXY,0.3633519,252.1704,22.07684,boss
1237650796219531809,145.07638,0.023621715,0.6598508,GALAXY,0.6598508,183.0194,27.09433,boss
1237648721215423105,145.06691,-0.013786171,0.6713669,GALAXY,0.6713669,194.2415,32.90065,boss
1237650796219532010,145.0163,0.048430411,0.6604726,GALAXY,0.6604726,282.8781,64.0128,boss
0,144.99512,0.0036006574,0.04678023,GALAXY,0.04678023,724.5787,339.1993,boss
1237648720141681070,144.97052,-0.99093602,0.2732362,GALAXY,0.2732362,205.3002,28.92406,boss
1237650795145789870,145.0115,-0.67994065,0.5186592,GALAXY,0.5186592,228.2849,31.86644,boss
1237648720141681316,145.0042,-0.98166397,0.4925022,GALAXY,0.4925022,168.4865,28.40548,boss
1237674651533902308,167.62379,0.87076573,0.4771237,GALAXY,0.4771237,362.609,58.60963,boss
1237674651533902658,167.6436,0.90759997,0.6212687,GALAXY,0.6212687,180.8257,44.3164,boss
1237674651533836473,167.53689,0.85858203,0.6269057,GALAXY,0.6269057,39.58406,59.88898,boss
1237648722299060501,167.62285,0.82610089,0.2709524,GALAXY,0.2709524,244.6539,13.82318,boss
1237648722298994887,167.46663,0.63659378,0.6047161,GALAXY,0.6047161,281.9865,105.2154,boss
1237648722298995117,167.52203,0.73579077,0.441439,GALAXY,0.441439,232.0893,26.14969,boss
1237648722299060525,167.57529,0.71168724,0.4119462,GALAXY,0.4119462,268.2939,20.6413,boss
1237648722299061244,167.61275,0.6690139,0.5484127,GALAXY,0.5484127,139.3672,34.14511,boss
1237648722299060697,167.56342,0.67031805,0.3487563,GALAXY,0.3487563,202.3888,16.72484,boss
1237674650997031358,167.57842,0.55085455,0.5609112,GALAXY,0.5609112,214.2388,36.93811,boss
1237648721762124548,167.51454,0.294731,0.4536072,GALAXY,0.4536072,269.9283,36.30041,boss
1237648721762124423,167.47949,0.24567654,0.5413514,GALAXY,0.5413514,250.2713,22.94865,boss
1237648721762124465,167.48983,0.263422,0.5045244,GALAXY,0.5045244,148.5192,36.81567,boss
1237648721762124551,167.51517,0.37245765,0.9676686,GALAXY,0.9676686,0,0,boss
1237648721762124859,167.53255,0.22695909,0.6852317,GALAXY,0.6852317,179.1918,33.80428,boss
1237654028716278538,167.68608,1.3708588,0.554497,GALAXY,0.554497,354.5205,69.1256,boss
1237648722835997818,167.79706,1.1785973,0.6401719,GALAXY,0.6401719,104.8043,60.50674,boss
1237674651533967631,167.78028,0.93321123,0.5551957,GALAXY,0.5551957,208.0555,35.69242,boss
1237674651533968043,167.80189,0.89051673,0.5557744,GALAXY,0.5557744,198.4364,35.02763,boss
1237674651533967929,167.76603,0.95849638,0.6028945,GALAXY,0.6028945,166.0412,88.78619,boss
1237674651533967868,167.74768,0.97918978,0.554379,GALAXY,0.554379,206.139,29.49967,boss
1237674651533902729,167.69949,0.8461636,0.5528052,GALAXY,0.5528052,303.3618,50.68522,boss
1237674651533902506,167.70249,0.96407543,0.6032267,GALAXY,0.6032267,270.3282,38.08175,boss
1237674651533967830,167.73935,0.92151038,0.09334151,GALAXY,0.09334151,850,-3,boss
1237674651533967811,167.73551,0.99566878,0.3558365,GALAXY,0.3558365,340.7491,135.955,boss
1237648722299061282,167.64367,0.65533522,0.5588366,GALAXY,0.5588366,301.02,51.58607,boss
1237648722299060649,167.69307,0.69058048,0.5574774,GALAXY,0.5574774,251.882,57.33515,boss
1237648722299060996,167.65708,0.63283316,0.4959115,GALAXY,0.4959115,247.1755,45.01242,boss
1237648722299126457,167.7418,0.73855905,0.5558099,GALAXY,0.5558099,206.7888,43.80685,boss
1237674650997031733,167.69861,0.61024585,0.7188283,GALAXY,0.7188283,0,149.2008,boss
1237674650997031925,167.64287,0.48804453,0.5450839,GALAXY,0.5450839,182.6461,81.54355,boss
1237674650997031645,167.67454,0.5244389,0.1853486,GALAXY,0.1853486,69.78831,18.33939,boss
1237674650997031424,167.60911,0.44056376,0.6648166,GALAXY,0.6648166,117.9559,44.19788,boss
1237674650997031507,167.63417,0.44198,0.5218872,GALAXY,0.5218872,850,-3,boss
1237648721762189806,167.59858,0.37175162,0.5715545,GALAXY,0.5715545,120.2697,41.10002,boss
1237674650997031529,167.641,0.45882805,0.6002601,GALAXY,0.6002601,217.6199,39.54537,boss
1237648721762189561,167.65999,0.2547806,0.5593128,GALAXY,0.5593128,136.9451,56.1836,boss
1237648721762190142,167.68942,0.37767636,0.4964245,GALAXY,0.4964245,514.7727,221.3486,boss
1237648721762189844,167.61238,0.21793063,0.5736875,GALAXY,0.5736875,251.0585,39.85084,boss
1237674648850989749,170.99604,-1.1017361,0.5268599,GALAXY,0.5268599,237.401,53.81382,boss
1237650762923573508,171.14745,-1.4224748,-0.0005560602,GALAXY,-0.0005560602,371.1406,125.4179,boss
1237648720153019417,170.98965,-1.028655,0.7010874,GALAXY,0.7010874,0,53.12713,boss
1237674648850989116,170.94048,-1.1089421,0.01940908,GALAXY,0.01940908,58.43119,20.08808,boss
1237674649387860984,170.99253,-0.79065881,0.5641384,GALAXY,0.5641384,348.121,63.64458,boss
1237648720153019045,170.95739,-0.92821157,0.3994863,GALAXY,0.3994863,255.113,28.3675,boss
1237648720689955725,171.12921,-0.57686533,0.5819726,GALAXY,0.5819726,292.831,46.98775,boss
1237648720689955552,171.07255,-0.50774026,0.5625728,GALAXY,0.5625728,225.8971,44.93248,boss
1237648720689955479,171.04813,-0.51478476,0.5600795,GALAXY,0.5600795,121.9682,41.41549,boss
1237674649924796864,171.02901,-0.28324247,0.4837851,GALAXY,0.4837851,169.0656,43.92225,boss
1237648721226826161,171.01321,-0.15663215,0.5580524,GALAXY,0.5580524,210.3195,31.87593,boss
1237674649924797095,171.09001,-0.3718345,0.3285218,GALAXY,0.3285218,182.0346,19.49372,boss
1237648721226826275,171.04399,-0.05813324,0.5800074,GALAXY,0.5800074,178.8,29.93008,boss
1237674650461667413,171.09891,0.049891631,0.3007216,GALAXY,0.3007216,850,-3,boss
1237674649924796703,171.10526,-0.21448903,0.2297618,GALAXY,0.2297618,185.0465,13.11464,boss
1237648721226826525,171.10645,-0.046863707,0.5793734,GALAXY,0.5793734,241.2764,26.2781,boss
1237648721226826280,171.04428,-0.0043191602,0.580567,GALAXY,0.580567,223.3499,42.22974,boss
1237648721226826388,171.07259,-0.10193869,0.7845415,GALAXY,0.7845415,151.1083,60.99943,boss
1237674650461667745,171.02224,0.069476679,0.8935589,GALAXY,0.8935589,850,-3,boss
1237674648850989612,170.92407,-1.1291641,0.4485302,GALAXY,0.4485302,96.51239,29.37511,boss
1237650372088562057,170.84409,-1.2650852,0.4869981,GALAXY,0.4869981,245.1177,30.29809,boss
1237648720152953538,170.83203,-0.9604669,0.5639379,GALAXY,0.5639379,182.6278,25.60902,boss
1237674648850989807,170.86578,-1.2208728,0.686793,GALAXY,0.686793,700.5582,141.0089,boss
1237650372088562377,170.84209,-1.2980642,0.6855366,GALAXY,0.6855366,850,-3,boss
1237674648850923839,170.79092,-1.1679146,0.4039195,GALAXY,0.4039195,205.8609,30.02743,boss
1237674649387794927,170.75076,-0.66895045,0.5286176,GALAXY,0.5286176,169.2724,48.96494,boss
0,170.84892,-0.99027015,0.7892126,GALAXY,0.7892126,645.2586,210.0903,boss
1237674648850924531,170.82204,-1.1732481,0.6215845,GALAXY,0.6215845,254.9555,51.04506,boss
1237674648850989607,170.9233,-1.0674739,0.4865791,GALAXY,0.4865791,259.7535,31.24964,boss
1237648720689824248,170.74795,-0.58812752,0.5284784,GALAXY,0.5284784,132.8318,27.63348,boss
1237648720152953680,170.78578,-0.92310722,0.691837,GALAXY,0.691837,176.0512,59.04702,boss
1237674648850924193,170.82522,-1.1398994,0.6200985,GALAXY,0.6200985,138.638,42.34049,boss
1237648720152953512,170.82121,-0.903453,0.608628,GALAXY,0.608628,133.1678,57.75383,boss
1237648720689824370,170.79228,-0.59318017,0.4832864,GALAXY,0.4832864,229.3656,37.70189,boss
1237648720689824435,170.82129,-0.59519317,0.4840165,GALAXY,0.4840165,233.0686,46.26519,boss
1237648721226760869,170.93664,-0.1161648,0.52172,GALAXY,0.52172,171.165,25.80477,boss
1237648720689824278,170.75623,-0.55077089,0.1033724,GALAXY,0.1033724,0,38.52906,boss
1237654605866664670,169.43261,5.0331478,0.5036502,GALAXY,0.5036502,101.572,32.96518,boss
1237655125539553603,169.388,5.0117399,0.7255433,GALAXY,0.7255433,850,-3,boss
1237655125539553670,169.41455,4.988753,0.4765193,GALAXY,0.4765193,243.5154,46.08731,boss
1237655125539553346,169.40284,4.8383718,0.1090588,GALAXY,0.1090588,224.6152,9.058071,boss
1237654605866729816,169.47005,5.0520848,0.6441267,GALAXY,0.6441267,211.6341,37.22189,boss
1237655125539554034,169.48215,4.9358458,0.6439168,GALAXY,0.6439168,0,71.87836,boss
1237654605329858991,169.48363,4.7058708,0.4822991,GALAXY,0.4822991,199.4853,26.68892,boss
1237655125539554071,169.50844,4.8594559,0.5607388,GALAXY,0.5607388,248.9035,80.10019,boss
1237654605329793582,169.3859,4.7087067,0.5229216,GALAXY,0.5229216,89.02723,35.44197,boss
1237654605329859425,169.53099,4.7688838,0.5727947,GALAXY,0.5727947,239.7045,42.41109,boss
1237654605329859137,169.54297,4.6410085,0.482141,GALAXY,0.482141,254.4702,45.90202,boss
1237655125002682529,169.37911,4.4574974,0.106269,GALAXY,0.106269,168.4476,8.14281,boss
1237655125002683036,169.45462,4.4607343,0.64952,GALAXY,0.64952,208.068,36.29574,boss
1237654606403666385,169.63074,5.5818553,0.5048791,GALAXY,0.5048791,80.90426,27.40956,boss
1237655126613426386,169.65471,5.6815439,0.3551527,GALAXY,0.3551527,226.8176,30.36348,boss
1237655126076555689,169.7265,5.4187152,0.5016745,GALAXY,0.5016745,353.1438,74.74269,boss
0,169.66697,5.5363488,0.8614478,GALAXY,0.8614478,0,0,boss
1237655126076490168,169.61223,5.3992283,0.6510562,GALAXY,0.6510562,278.6321,62.52911,boss
1237654605866795484,169.63819,5.2436537,0.5296773,GALAXY,0.5296773,190.7114,95.57563,boss
1237654605866795648,169.71945,5.2275951,0.4881996,GALAXY,0.4881996,240.1922,32.32983,boss
1237654605866730274,169.57239,5.2056143,0.6342432,GALAXY,0.6342432,237.4641,49.53655,boss
1237654605866795196,169.61339,5.0789927,0.3845622,GALAXY,0.3845622,239.5841,61.05492,boss
1237655125539618991,169.58892,4.8594879,0.3072815,GALAXY,0.3072815,242.0513,19.59947,boss
1237655125539618916,169.61182,4.991526,0.1018049,GALAXY,0.1018049,196.3889,7.583385,boss
1237654605329859282,169.59446,4.8151152,0.5051729,GALAXY,0.5051729,197.0088,43.00438,boss
1237655125539619157,169.57112,4.8442031,0.2533638,GALAXY,0.2533638,172.8424,19.33897,boss
1237654605329859495,169.59898,4.7745939,0.561559,GALAXY,0.561559,319.4822,51.01262,boss
1237654605329859453,169.55592,4.7253673,0.6444577,GALAXY,0.6444577,355.6717,44.56928,boss
1237654605329924210,169.64563,4.7148011,0.04746435,GALAXY,0.04746435,0,55.58706,boss
1237655125539684867,169.71767,4.9683036,0.5715223,GALAXY,0.5715223,81.01524,38.91459,boss
1237654605329924307,169.6464,4.6969276,0.3211258,GALAXY,0.3211258,218.6936,17.75778,boss
0,169.62693,4.6625512,0.6876923,GALAXY,0.6876923,0,0,boss
1237654605329924480,169.61569,4.6419813,0.5386893,GALAXY,0.5386893,172.613,34.72113,boss
1237655125002748398,169.64555,4.4983204,0.3805524,GALAXY,0.3805524,282.393,29.54741,boss
1237655125002813945,169.67944,4.4279128,0.5522829,GALAXY,0.5522829,216.0641,59.02693,boss
1237655126613492121,169.88344,5.7241294,0.6563014,GALAXY,0.6563014,249.0363,106.9642,boss
0,169.84943,5.7655608,0.5102695,GALAXY,0.5102695,0,0,boss
1237655126613492264,169.83929,5.8368894,0.6741114,GALAXY,0.6741114,241.7913,89.79417,boss
1237655126613492105,169.87002,5.8606902,0.279049,GALAXY,0.279049,253.9649,21.33002,boss
1237674648853414659,176.54174,-1.2409777,0.4121814,GALAXY,0.4121814,223.0821,19.52818,boss
1237671140407050828,176.62958,-0.85002848,0.0008057971,GALAXY,0.0008057971,850,-3,boss
1237671140407181899,176.6863,-0.54726106,0.6243689,GALAXY,0.6243689,254.0959,52.1239,boss
1237671128051810383,176.5086,-0.46795092,0.1583797,GALAXY,0.1583797,85.35355,30.61535,boss
1237671140407182014,176.66118,-0.50244263,0.6221961,GALAXY,0.6221961,370.7811,103.4413,boss
1237674649927222172,176.6031,-0.40672886,0.6234345,GALAXY,0.6234345,201.7172,38.58223,boss
1237674649927221729,176.59252,-0.24113004,0.4001283,GALAXY,0.4001283,167.6993,39.77688,boss
1237648721229251210,176.62821,-0.033154984,0.6270214,GALAXY,0.6270214,211.5165,59.97306,boss
1237648721229316703,176.73619,-0.10901848,0.6008645,GALAXY,0.6008645,253.0415,49.86626,boss
1237648721229316389,176.72913,-0.13885885,0.5652813,GALAXY,0.5652813,227.8558,23.05322,boss
1237648721229250733,176.6334,-0.18084581,0.4402567,GALAXY,0.4402567,304.3288,54.93613,boss
1237671128051548955,176.15117,-0.95293372,0.499043,GALAXY,0.499043,201.5462,30.88366,boss
1237671128051549162,176.2808,-1.0088609,0.6885488,GALAXY,0.6885488,681.5298,390.9422,boss
1237671140943856232,176.09665,-0.73235781,0.5467514,GALAXY,0.5467514,281.243,30.97612,boss
1237671140943856040,176.16587,-0.69964516,0.4677409,GALAXY,0.4677409,0,0,boss
1237671128588616151,176.10479,-0.51873918,0.5903113,GALAXY,0.5903113,170.3624,35.27576,boss
1237674649390088224,175.99021,-0.6890704,0.5554234,GALAXY,0.5554234,144.364,56.78188,boss
1237674649390285046,176.41739,-0.77193179,0.3223048,GALAXY,0.3223048,263.1461,16.70887,boss
1237671140943987623,176.30841,-0.41248978,0.6288104,GALAXY,0.6288104,210.6014,32.81922,boss
1237651752386560261,149.9395,0.94059395,0.5130526,GALAXY,0.5130526,185.1516,25.06587,boss
1237651752386494961,149.81247,0.98534494,0.390965,GALAXY,0.390965,196.4699,21.30023,boss
1237651801771016631,150.05247,0.55008088,0.4967709,GALAXY,0.4967709,182.4926,23.6985,boss
1237648721754456395,149.98689,0.3231706,0.544113,GALAXY,0.544113,208.5428,25.099,boss
1237648722291327510,149.9226,0.78016037,0.5492049,GALAXY,0.5492049,277.5448,30.76923,boss
1237651801771016734,150.08958,0.56726577,0.479469,GALAXY,0.479469,256.9571,31.77989,boss
1237648722291327517,149.92461,0.69379542,0.5803508,GALAXY,0.5803508,0,0,boss
1237648721754456935,150.03164,0.29802666,0.5481853,GALAXY,0.5481853,283.8747,30.87216,boss
1237648721754522190,150.07877,0.28146336,0.5065203,GALAXY,0.5065203,122.6588,30.75218,boss
1237651801770951308,149.99493,0.57535804,0.4974156,GALAXY,0.4974156,234.2538,38.78289,boss
1237648721754522227,150.08717,0.33609833,0.5117329,GALAXY,0.5117329,183.7669,23.95341,boss
1237648721754456755,149.96938,0.37367473,0.5432874,GALAXY,0.5432874,199.7153,66.33638,boss
1237651801771016804,150.12626,0.55848505,0.3997508,GALAXY,0.3997508,263.5074,18.66786,boss
1237648721754521729,150.19199,0.27930606,0.4962269,GALAXY,0.4962269,203.6744,26.77098,boss
1237648721754653254,150.41524,0.31418735,0.6336827,GALAXY,0.6336827,276.7321,33.8686,boss
1237651752386625595,150.12631,0.85385427,0.4244453,GALAXY,0.4244453,236.4173,18.44143,boss
1237648722291393480,150.14611,0.62855429,0.6678414,GALAXY,0.6678414,195.4608,40.58118,boss
1237651801771082400,150.3301,0.51870529,0.5411906,GALAXY,0.5411906,203.3242,30.1084,boss
1237648722291458715,150.29619,0.75203838,0.5027865,GALAXY,0.5027865,222.9153,23.62412,boss
1237648722291393184,150.12293,0.77995279,0.5537988,GALAXY,0.5537988,172.307,54.30754,boss
1237648721754587207,150.2407,0.24011361,0.4954225,GALAXY,0.4954225,251.6176,51.17544,boss
1237648721754588045,150.2867,0.26134762,0.5182138,GALAXY,0.5182138,299.3633,57.45517,boss
1237648721754587837,150.21439,0.26823516,0.4983099,GALAXY,0.4983099,148.2372,26.18556,boss
1237648721754587664,150.20076,0.24536287,0.5772713,GALAXY,0.5772713,304.3192,44.18945,boss
1237648721754653734,150.45441,0.27673874,0.6478019,GALAXY,0.6478019,165.1047,50.22118,boss
1237648721754653147,150.38031,0.39426036,0.6334394,GALAXY,0.6334394,189.3335,43.00827,boss
1237648720144695901,151.89879,-1.0442697,0.5591205,GALAXY,0.5591205,160.7266,30.47757,boss
1237654668662669874,151.89866,-1.2153795,0.4551175,GALAXY,0.4551175,199.7698,31.17836,boss
1237648720144761683,151.99887,-1.0172374,0.620443,GALAXY,0.620443,130.0424,37.14407,boss
1237648720144761730,152.02951,-0.89704584,0.5550604,GALAXY,0.5550604,229.5057,53.97434,boss
1237648720144696342,151.97453,-0.87763769,0.5555178,GALAXY,0.5555178,265.0652,53.8748,boss
1237648720144696002,151.93939,-0.84475528,0.6908426,GALAXY,0.6908426,289.4689,41.46762,boss
0,152.0183,-0.75257053,0.5357056,GALAXY,0.5357056,0,0,boss
1237654669199606514,151.9896,-0.7759746,0.7221554,GALAXY,0.7221554,531.8467,160.4015,boss
1237648720681632198,151.99569,-0.59166098,0.5672692,GALAXY,0.5672692,200.625,44.72136,boss
1237648720681697301,152.15954,-0.605582,0.5571179,GALAXY,0.5571179,232.5137,37.45317,boss
1237648720681763614,152.28907,-0.61778337,0.2698523,GALAXY,0.2698523,850,-3,boss
1237648720681763433,152.38758,-0.60968581,0.4892018,GALAXY,0.4892018,378.5825,102.7458,boss
1237662266461913669,224.22883,4.9645778,0.5703188,GALAXY,0.5703188,247.187,43.67609,boss
1237662266461847768,224.13388,4.9251768,0.5940074,GALAXY,0.5940074,192.6257,51.78156,boss
1237654881814840102,224.39392,5.0192704,0.5738398,GALAXY,0.5738398,246.3464,37.5562,boss
1237662266461847660,224.16396,4.7966116,0.6038806,GALAXY,0.6038806,115.4689,33.82316,boss
1237654881277969168,224.33378,4.6153786,0.3041326,GALAXY,0.3041326,274.7538,60.55005,boss
1237654881277903269,224.13555,4.6999027,0.3689884,GALAXY,0.3689884,244.8899,21.52504,boss
1237662266461913427,224.24185,4.7723414,0.4076104,GALAXY,0.4076104,286.5683,24.97182,boss
1237654881277968767,224.36919,4.6278526,0.3045067,GALAXY,0.3045067,262.6599,19.45873,boss
1237662266461913705,224.23565,4.8511828,0.6130512,GALAXY,0.6130512,179.3203,36.21198,boss
1237655742407967109,224.30211,4.7310714,0.3038279,GALAXY,0.3038279,232.4759,22.79906,boss
1237662266461979818,224.41774,4.7786447,0.6060452,GALAXY,0.6060452,385.1837,73.84178,boss
1237654881277968929,224.24886,4.6153388,0.5435339,GALAXY,0.5435339,195.9123,49.25993,boss
1237651823249850645,224.25626,4.4718523,0.2331052,GALAXY,0.2331052,252.1377,13.58361,boss
1237651823249916326,224.34785,4.4871061,0.5733538,GALAXY,0.5733538,247.2583,72.95372,boss
1237654881278034368,224.42742,4.5246491,0.1006737,GALAXY,0.1006737,0,36.82786,boss
1237662267535721068,224.4359,5.7184686,0.6173827,GALAXY,0.6173827,194.9392,43.11744,boss
1237662267535655680,224.32349,5.6431969,0.4898422,GALAXY,0.4898422,196.6741,34.50047,boss
1237662266998784429,224.28272,5.2781774,0.3710181,GALAXY,0.3710181,247.1683,25.87047,boss
1237655743481708897,224.27333,5.494433,0.4896112,GALAXY,0.4896112,181.5047,39.46109,boss
1237662266998784904,224.32909,5.3758949,0.5921887,GALAXY,0.5921887,235.575,44.67775,boss
1237654881814905101,224.43663,5.0560093,0.2236578,GALAXY,0.2236578,206.3482,14.49374,boss
1237662266998850372,224.45147,5.2288229,0.3918642,GALAXY,0.3918642,220.683,28.09938,boss
0,224.35121,5.249568,0.7731628,GALAXY,0.7731628,0,0,boss
1237662266461978763,224.4902,4.8368704,0.5748895,GALAXY,0.5748895,152.4779,37.00968,boss
1237662266462044890,224.51883,4.7645133,0.6044793,GALAXY,0.6044793,217.2781,34.18211,boss
1237654881814905872,224.47746,5.0209659,0.5556253,GALAXY,0.5556253,210.3909,32.51791,boss
1237654881278035029,224.49251,4.5847713,0.5405086,GALAXY,0.5405086,264.0314,44.91035,boss
1237654881814905153,224.53556,4.9873654,0.3966971,GALAXY,0.3966971,254.6135,24.40403,boss
1237662266461979567,224.47137,4.7884878,0.6049799,GALAXY,0.6049799,308.0447,35.84886,boss
1237654881278034577,224.43193,4.5931884,0.6049069,GALAXY,0.6049069,341.1371,66.19431,boss
1237651823249981914,224.50671,4.4420568,0.3916679,GALAXY,0.3916679,124.8051,41.66045,boss
1237651823249981456,224.49448,4.409508,0.4520609,GALAXY,0.4520609,168.1347,28.66412,boss
1237654881278034695,224.47317,4.5361418,0.5401832,GALAXY,0.5401832,339.9069,34.84441,boss
1237654881278034660,224.459,4.4923984,0.7773727,GALAXY,0.7773727,249.4538,113.0664,boss
1237655743481774664,224.47442,5.4705032,0.3073706,GALAXY,0.3073706,222.1891,25.97081,boss
1237662267535787007,224.69332,5.7739465,0.6410801,GALAXY,0.6410801,166.6637,43.1018,boss
1237648720681042968,150.77348,-0.51860765,0.5715041,GALAXY,0.5715041,206.1291,43.23535,boss
1237648720681042956,150.76752,-0.59778968,0.5509425,GALAXY,0.5509425,207.3023,27.2077,boss
1237654669735887400,150.71232,-0.33312581,0.5787593,GALAXY,0.5787593,0,38.0575,boss
1237651800697537009,150.72331,-0.31106762,0.5229516,GALAXY,0.5229516,214.6547,45.3047,boss
1237648721217913492,150.74689,-0.15480981,0.5853307,GALAXY,0.5853307,203.1147,40.14769,boss
0,150.72998,-0.56134313,0.01119461,GALAXY,0.01119461,112.4582,58.53115,boss
1237651800697536909,150.68454,-0.2715338,0.4809022,GALAXY,0.4809022,217.2382,27.50152,boss
0,150.74027,-0.22802468,0.2771691,GALAXY,0.2771691,0,0,boss
1237648721217913320,150.66542,-0.06244447,0.5574862,GALAXY,0.5574862,215.9654,37.86518,boss
1237648721217913722,150.7277,-0.095904525,0.5584791,GALAXY,0.5584791,123.7202,21.82991,boss
1237648721217912905,150.7167,-0.06286357,0.4454498,GALAXY,0.4454498,195.7111,31.53513,boss
1237654670272758412,150.74566,0.0032497475,0.6056719,GALAXY,0.6056719,217.1906,36.7186,boss
1237654872682005291,150.56448,-1.4056532,0.574706,GALAXY,0.574706,221.5705,41.65692,boss
1237654668662080472,150.57649,-1.2226254,0.4728695,GALAXY,0.4728695,145.5972,27.74022,boss
1237654668662080146,150.57794,-1.2436786,0.3752056,GALAXY,0.3752056,153.5547,19.93044,boss
1237651799623729645,150.5643,-1.121404,0.4720528,GALAXY,0.4720528,256.8106,26.32786,boss
1237654668662080480,150.57966,-1.196564,0.4806614,GALAXY,0.4806614,211.3477,25.96653,boss
1237648720144106118,150.58103,-0.96889091,0.5904066,GALAXY,0.5904066,231.4113,24.96346,boss
1237651799623729450,150.58551,-1.0923467,0.3096173,GALAXY,0.3096173,220.778,18.86929,boss
1237651799623795073,150.64651,-1.0553791,0.4716933,GALAXY,0.4716933,262.4679,27.79353,boss
1237651799623729310,150.55349,-1.0877764,0.3123643,GALAXY,0.3123643,233.9296,14.27278,boss
